,last_weight,average_weight,last_weight^2,last_weight fasting,last_weight morning_temperature,last_weight evening_temperature,last_weight morning_do,last_weight evening_do,last_weight morning_salinity,last_weight morning_pH,last_weight transparency,last_weight long_cycle,average_weight fasting,average_weight morning_temperature,average_weight evening_temperature,average_weight morning_do,average_weight evening_do,average_weight morning_salinity,average_weight morning_pH,average_weight transparency,average_weight long_cycle,average_adg
103,22.75,13.199,517.5625,22.75,633.4859375000001,682.5,124.26171875,122.6265625,585.609375,175.80874999999997,807.421875,2548.0,13.199,367.53322589285716,395.96999999999997,72.09364508928572,71.14496696428571,339.7564017857143,101.99998642857142,468.4466517857143,1478.288,0.208
104,21.27,12.691,452.4129,21.27,595.56,615.16828125,116.21776071428573,113.88185892857143,617.9694642857143,164.77223303571427,786.0404464285715,2382.24,12.691,355.348,367.047515625,69.3427175,67.94897375000001,368.718875,98.313324375,469.0004375000001,1421.392,0.231
105,24.94,15.439,622.0036000000001,24.94,699.3443214285714,724.9300892857143,133.85431607142857,130.6878267857143,660.0192857142857,192.53011964285716,963.0848214285716,2793.28,15.439,432.92610178571425,448.76486160714285,82.86194008928571,80.90173848214285,408.5821071428572,119.18494455357143,596.1935267857143,1729.1680000000001,0.295
106,18.28,11.937,334.15840000000003,18.28,515.9040357142858,532.1944535714287,96.87257500000001,104.76398571428571,497.3139285714286,141.67163214285716,695.4887142857143,2047.3600000000001,11.937,336.88985089285717,347.5276363392857,63.258639375,68.41179964285713,324.7503482142857,92.51281580357143,454.1602178571428,1336.944,0.282
107,17.6,10.577,309.76000000000005,0.0,493.6720720720721,551.5808288288289,94.19805405405407,93.09924324324325,478.21261261261265,136.31596396396398,743.4810810810811,1953.6000000000001,0.0,296.6800855855856,331.4812742342342,56.609819189189196,55.94947135135135,287.3894774774775,81.92124720720722,446.80678378378377,1174.047,0.315
108,4.54,4.26,20.6116,4.54,127.12,136.2,22.5638,25.6056,104.42,35.866,172.52,317.8,4.26,119.28,127.8,21.172199999999997,24.0264,97.97999999999999,33.653999999999996,161.88,298.2,0.235
109,14.16,10.785,200.50560000000002,14.16,420.611,440.553,70.37519999999999,79.1898,436.01000000000005,114.637,538.08,962.88,10.785,320.3594375,335.5483125,53.60145,60.315112500000005,332.088125,87.3135625,409.83,733.38,0.231
110,8.26,8.26,68.2276,8.26,231.28,247.79999999999998,41.0522,46.5864,189.98,65.254,313.88,495.59999999999997,8.26,231.28,247.79999999999998,41.0522,46.5864,189.98,65.254,313.88,495.59999999999997,0.018
111,5.4,4.97,29.160000000000004,5.4,151.20000000000002,162.0,26.838,30.456,124.2,42.660000000000004,205.20000000000002,351.0,4.97,139.16,149.1,24.700899999999997,28.030799999999996,114.30999999999999,39.263,188.85999999999999,323.05,0.391
112,11.2,7.35,125.43999999999998,11.2,313.59999999999997,336.0,55.663999999999994,63.16799999999999,257.59999999999997,88.48,425.59999999999997,1052.8,7.35,205.79999999999998,220.5,36.5295,41.45399999999999,169.04999999999998,58.065,279.3,690.9,0.106
113,18.4,17.733,338.55999999999995,18.4,515.1999999999999,552.0,91.448,103.77599999999998,423.2,145.35999999999999,699.1999999999999,1766.3999999999999,17.733,496.524,531.99,88.13301,100.01411999999999,407.85900000000004,140.0907,673.854,1702.368,0.164
114,8.8,6.883,77.44000000000001,8.8,246.40000000000003,264.0,43.736000000000004,49.632,202.4,69.52000000000001,334.40000000000003,695.2,6.883,192.724,206.49,34.20851,38.820119999999996,158.309,54.3757,261.554,543.757,0.281
115,4.4,4.4,19.360000000000003,4.4,123.20000000000002,132.0,21.868000000000002,24.816,101.2,34.760000000000005,167.20000000000002,211.20000000000002,4.4,123.20000000000002,132.0,21.868000000000002,24.816,101.2,34.760000000000005,167.20000000000002,211.20000000000002,0.2
116,4.4,4.4,19.360000000000003,4.4,123.20000000000002,132.0,21.868000000000002,24.816,101.2,34.760000000000005,167.20000000000002,519.2,4.4,123.20000000000002,132.0,21.868000000000002,24.816,101.2,34.760000000000005,167.20000000000002,519.2,0.281
117,5.0,5.0,25.0,5.0,140.0,150.0,24.849999999999998,28.2,115.0,39.5,190.0,430.0,5.0,140.0,150.0,24.849999999999998,28.2,115.0,39.5,190.0,430.0,0.267
118,5.6,5.6,31.359999999999996,5.6,156.79999999999998,168.0,27.831999999999997,31.583999999999996,128.79999999999998,44.23999999999999,212.79999999999998,291.2,5.6,156.79999999999998,168.0,27.831999999999997,31.583999999999996,128.79999999999998,44.23999999999999,212.79999999999998,291.2,0.55
119,28.0,19.675,784.0,28.0,784.0,840.0,139.16,157.92,644.0,221.20000000000002,1064.0,3332.0,19.675,550.9,590.25,97.78475,110.967,452.52500000000003,155.4325,747.65,2341.3250000000003,0.114
120,4.5,4.5,20.25,4.5,126.0,135.0,22.365,25.38,103.5,35.550000000000004,171.0,369.0,4.5,126.0,135.0,22.365,25.38,103.5,35.550000000000004,171.0,369.0,0.15
121,17.15,14.735,294.12249999999995,17.15,480.19999999999993,514.5,85.23549999999999,96.72599999999998,394.45,135.48499999999999,651.6999999999999,1663.55,14.735,412.58,442.04999999999995,73.23294999999999,83.10539999999999,338.905,116.4065,559.93,1429.2949999999998,0.398
122,9.0,9.0,81.0,9.0,252.0,270.0,44.73,50.76,207.0,71.10000000000001,342.0,981.0,9.0,252.0,270.0,44.73,50.76,207.0,71.10000000000001,342.0,981.0,0.079
123,8.47,8.47,71.74090000000001,8.47,237.16000000000003,254.10000000000002,42.0959,47.7708,194.81,66.91300000000001,321.86,931.7,8.47,237.16000000000003,254.10000000000002,42.0959,47.7708,194.81,66.91300000000001,321.86,931.7,0.187
124,15.03,8.976,225.90089999999998,15.03,420.84,450.9,74.69909999999999,84.7692,345.69,118.73699999999998,571.14,1803.6,8.976,251.32800000000003,269.28000000000003,44.61072,50.62464,206.448,70.9104,341.088,1077.1200000000001,0.133
125,17.8,14.625,316.84000000000003,17.8,498.40000000000003,534.0,88.466,100.392,409.40000000000003,140.62000000000003,676.4,1388.4,14.625,409.5,438.75,72.68625,82.485,336.375,115.53750000000002,555.75,1140.75,0.112
126,41.35,18.041,1709.8225000000002,41.35,1157.8,1240.5,205.5095,233.214,951.0500000000001,326.665,1571.3,5623.6,18.041,505.148,541.23,89.66377,101.75124,414.943,142.5239,685.558,2453.576,0.284
127,44.67,19.49,1995.4089000000001,44.67,1250.76,1340.1000000000001,222.0099,251.9388,1027.41,352.89300000000003,1697.46,6119.79,19.49,545.7199999999999,584.6999999999999,96.86529999999999,109.92359999999998,448.27,153.971,740.6199999999999,2670.1299999999997,0.319
128,43.35,18.26,1879.2225,43.35,1213.8,1300.5,215.4495,244.494,997.0500000000001,342.46500000000003,1647.3,5895.6,18.26,511.28000000000003,547.8000000000001,90.7522,102.9864,419.98,144.25400000000002,693.8800000000001,2483.36,0.366
129,15.38,10.027,236.54440000000002,15.38,429.021052631579,461.40000000000003,76.4386,86.7432,349.69263157894744,120.61157894736843,584.44,1138.1200000000001,10.027,279.70052631578943,300.81,49.83418999999999,56.55227999999999,227.9823157894737,78.6327894736842,381.02599999999995,741.9979999999999,0.393
130,33.58,17.689,1127.6163999999999,33.58,940.24,1007.4,166.8926,189.39119999999997,772.3399999999999,265.28200000000004,1276.04,3794.54,17.689,495.29200000000003,530.67,87.91432999999999,99.76595999999999,406.847,139.74310000000003,672.182,1998.857,0.377
131,21.17,16.69,448.16890000000006,21.17,592.76,635.1,105.2149,119.39880000000001,486.91,167.24300000000002,804.46,1884.13,16.69,467.32000000000005,500.70000000000005,82.94930000000001,94.1316,383.87,131.85100000000003,634.22,1485.41,0.295
132,27.8,16.027,772.84,27.8,778.4,834.0,138.166,156.792,639.4,219.62,1056.4,3085.8,16.027,448.75600000000003,480.81000000000006,79.65419,90.39228,368.62100000000004,126.61330000000001,609.0260000000001,1778.997,0.423
133,14.67,11.968,215.2089,14.67,410.76,440.1,72.9099,82.7388,337.41,115.893,557.46,1305.6299999999999,11.968,335.104,359.04,59.480959999999996,67.49951999999999,275.264,94.5472,454.784,1065.152,0.346
134,13.47,8.307,181.44090000000003,13.47,377.16,404.1,66.9459,75.9708,309.81,106.41300000000001,511.86,1077.6000000000001,8.307,232.596,249.21,41.28579,46.85148,191.061,65.62530000000001,315.666,664.5600000000001,0.387
135,12.81,7.923,164.0961,12.81,358.68,384.3,63.6657,72.2484,294.63,101.19900000000001,486.78000000000003,1114.47,7.923,221.844,237.69,39.37731,44.685719999999996,182.229,62.5917,301.074,689.301,0.206
136,16.67,9.767,277.88890000000004,16.67,466.76000000000005,500.1,82.8499,94.0188,383.41,131.693,633.46,1533.64,9.767,273.476,293.01,48.54199,55.085879999999996,224.641,77.1593,371.14599999999996,898.564,0.262
137,13.9,8.68,193.21,13.9,389.2,417.0,69.083,78.396,319.7,109.81,528.2,1237.1000000000001,8.68,243.04,260.4,43.139599999999994,48.9552,199.64,68.572,329.84,772.52,0.267
138,25.6,14.775,655.3600000000001,25.6,716.8000000000001,768.0,127.232,144.384,588.8000000000001,202.23999999999998,972.8000000000001,2713.6000000000004,14.775,413.7,443.25,73.43175,83.331,339.825,116.72249999999998,561.45,1566.15,0.279
139,5.45,4.397,29.7025,5.45,152.6,163.5,27.0865,30.738,125.35000000000001,43.05500000000001,207.1,283.40000000000003,4.397,123.11600000000001,131.91,21.85309,24.79908,101.131,34.7363,167.086,228.644,0.258
140,2.65,2.65,7.0225,2.65,74.2,79.5,13.170499999999999,14.945999999999998,60.949999999999996,20.935,100.7,127.19999999999999,2.65,74.2,79.5,13.170499999999999,14.945999999999998,60.949999999999996,20.935,100.7,127.19999999999999,0.369
141,16.5,12.024,272.25,16.5,462.0,495.0,82.005,93.05999999999999,379.5,130.35,627.0,1336.5,12.024,336.67199999999997,360.71999999999997,59.75927999999999,67.81536,276.55199999999996,94.9896,456.912,973.944,0.198
142,11.4,9.47,129.96,11.4,319.2,342.0,56.658,64.29599999999999,262.2,90.06,433.2,843.6,9.47,265.16,284.1,47.0659,53.4108,217.81,74.813,359.86,700.7800000000001,0.105
143,17.73,13.808,314.35290000000003,17.73,496.44,531.9,88.1181,99.99719999999999,407.79,140.067,673.74,1950.3,13.808,386.624,414.24,68.62576,77.87711999999999,317.584,109.0832,524.704,1518.8799999999999,0.298
144,4.34,4.17,18.8356,4.34,121.52,130.2,21.569799999999997,24.4776,99.82,34.286,164.92,243.04,4.17,116.75999999999999,125.1,20.724899999999998,23.5188,95.91,32.943,158.46,233.51999999999998,0.283
145,19.5,10.233,380.25,19.5,546.0,585.0,96.91499999999999,109.97999999999999,448.5,154.05,741.0,1950.0,10.233,286.524,306.99,50.85801,57.71412,235.359,80.84070000000001,388.85400000000004,1023.3000000000001,0.337
146,21.48,11.953,461.3904,21.48,575.1866666666667,629.1253333333333,106.7556,121.1472,494.04,164.3936,816.24,1825.8,11.953,320.0747777777778,350.0900888888889,59.406409999999994,67.41492,274.919,91.48029333333332,454.214,1016.005,0.114
147,20.33,12.582,413.30889999999994,20.33,544.8439999999999,594.5395555555555,101.04009999999998,114.66119999999998,467.59,153.98845555555553,772.54,1728.05,12.582,337.1976,367.9536,62.53254,70.96248,289.386,95.30166000000001,478.11600000000004,1069.47,0.271
148,18.94,12.002,358.72360000000003,18.94,507.17111111111114,553.468888888889,94.1318,106.8216,435.62,143.6072888888889,719.72,1609.9,12.002,321.3868888888889,350.7251111111111,59.64994,67.69128,276.046,91.00183111111112,456.076,1020.1700000000001,0.326
149,16.74,9.83,280.22759999999994,16.74,451.23600000000005,486.20399999999995,83.19779999999999,94.41359999999999,385.02,127.55879999999998,636.1199999999999,1355.9399999999998,9.83,264.97311111111117,285.5068888888889,48.8551,55.441199999999995,226.09,74.90459999999999,373.54,796.23,0.325
150,17.68,10.816,312.5824,17.68,473.0382222222223,520.1848888888888,87.86959999999999,99.7152,406.64,139.672,671.84,1432.08,10.816,289.38808888888894,318.23075555555556,53.755520000000004,61.00224,248.76800000000003,85.44640000000001,411.00800000000004,876.096,0.292
151,20.56,12.766,422.71359999999993,20.56,557.4923076923077,604.9384615384615,102.18319999999999,115.95839999999998,472.88,161.23784615384616,781.28,1665.36,12.766,346.15500000000003,375.615,63.447019999999995,72.00023999999999,293.618,100.1149,485.108,1034.046,0.274
152,17.48,11.613,305.5504,17.48,472.3484444444445,511.1928888888889,86.87559999999999,98.5872,402.04,135.06213333333332,664.24,1415.88,11.613,313.8090666666667,339.6157333333333,57.716609999999996,65.49731999999999,267.099,89.72977999999999,441.294,940.653,0.365
153,18.05,11.139,325.8025,18.05,482.296,531.392,89.7085,101.80199999999999,415.15000000000003,140.3568,685.9,1462.05,11.139,297.63408,327.93216,55.36082999999999,62.82395999999999,256.197,86.61686399999999,423.282,902.2589999999999,0.314
154,23.45,13.103,549.9024999999999,23.45,636.9019999999999,683.802,116.5465,132.25799999999998,539.35,181.3154,891.1,1993.25,13.103,355.87748,382.08348,65.12191,73.90092,301.36899999999997,101.312396,497.914,1113.7549999999999,0.249
155,24.0,16.2,576.0,24.0,672.0,720.0,119.28,135.35999999999999,552.0,189.60000000000002,912.0,2880.0,16.2,453.59999999999997,486.0,80.514,91.368,372.59999999999997,127.98000000000002,615.6,1944.0,0.313
156,24.0,15.86,576.0,24.0,672.0,720.0,119.28,135.35999999999999,552.0,189.60000000000002,912.0,2880.0,15.86,444.08,475.79999999999995,78.82419999999999,89.45039999999999,364.78,125.294,602.68,1903.1999999999998,0.366
157,12.19,8.297,148.59609999999998,12.19,341.32,365.7,60.58429999999999,68.7516,280.37,96.301,463.21999999999997,877.68,8.297,232.31600000000003,248.91000000000003,41.236090000000004,46.79508,190.83100000000002,65.5463,315.286,597.384,0.304
158,18.0,8.683,324.0,18.0,504.0,540.0,89.46,101.52,414.0,142.20000000000002,684.0,1620.0,8.683,243.124,260.49,43.154509999999995,48.97212,199.709,68.59570000000001,329.954,781.47,0.691
159,10.0,8.103,100.0,10.0,280.0,300.0,49.699999999999996,56.4,230.0,79.0,380.0,560.0,8.103,226.884,243.09,40.27191,45.700919999999996,186.369,64.0137,307.914,453.768,0.241
160,5.15,4.745,26.522500000000004,5.15,144.20000000000002,154.5,25.5955,29.046,118.45,40.685,195.70000000000002,375.95000000000005,4.745,132.86,142.35,23.58265,26.761799999999997,109.135,37.4855,180.31,346.385,0.39
161,16.08,10.352,258.56639999999993,16.08,450.23999999999995,482.4,79.9176,90.69119999999998,369.84,127.032,611.04,1447.1999999999998,10.352,289.856,310.56,51.449439999999996,58.38528,238.096,81.7808,393.37600000000003,931.6800000000001,0.342
162,14.95,9.179,223.50249999999997,14.95,418.59999999999997,448.5,74.30149999999999,84.318,343.84999999999997,118.105,568.1,1240.85,9.179,257.012,275.37,45.61963,51.76956,211.11700000000002,72.5141,348.802,761.857,0.204
163,12.0,7.91,144.0,12.0,336.0,360.0,59.64,67.67999999999998,276.0,94.80000000000001,456.0,852.0,7.91,221.48000000000002,237.3,39.3127,44.612399999999994,181.93,62.489000000000004,300.58,561.61,0.266
164,22.0,11.325,484.0,22.0,616.0,660.0,109.33999999999999,124.08,506.0,173.8,836.0,2398.0,11.325,317.09999999999997,339.75,56.28524999999999,63.87299999999999,260.47499999999997,89.4675,430.34999999999997,1234.425,0.291
165,6.6,5.6,43.559999999999995,6.6,179.10778285714284,196.81727999999998,32.802,37.224,151.79999999999998,49.90901142857142,251.93142857142854,468.59999999999997,5.6,151.97023999999996,166.99648,27.831999999999997,31.583999999999996,128.79999999999998,42.34703999999999,213.76,397.59999999999997,0.286
166,6.3,6.05,39.69,6.3,176.4,189.0,31.310999999999996,35.53199999999999,144.9,49.77,239.4,428.4,6.05,169.4,181.5,30.068499999999997,34.12199999999999,139.15,47.79500000000001,229.9,411.4,0.355
167,6.3,5.2,39.69,6.3,176.4,189.0,31.310999999999996,35.532,144.9,49.77,239.4,378.0,5.2,145.6,156.0,25.844,29.328,119.60000000000001,41.080000000000005,197.6,312.0,0.276
168,7.2,6.167,51.84,7.2,201.1425942857143,221.6978742857143,35.784,40.608,165.6,58.96748571428571,277.30285714285714,518.4,6.167,172.2842193,189.8903876,30.64999,34.781879999999994,141.841,50.50728949999999,237.5176,444.024,0.193
169,5.7,5.7,32.49,5.7,159.6,171.0,28.329,32.147999999999996,131.1,45.03,216.6,222.3,5.7,159.6,171.0,28.329,32.147999999999996,131.1,45.03,216.6,222.3,0.2
170,16.6,12.125,275.56000000000006,16.6,464.80000000000007,498.00000000000006,82.50200000000001,93.62400000000001,381.8,131.14000000000001,630.8000000000001,1361.2,12.125,339.5,363.75,60.26125,68.38499999999999,278.875,95.78750000000001,460.75,994.25,0.123
171,7.3,5.6,53.29,7.3,204.4,219.0,36.281,41.172,167.9,57.67,277.4,591.3,5.6,156.79999999999998,168.0,27.831999999999997,31.583999999999996,128.79999999999998,44.24,212.79999999999998,453.59999999999997,0.6
172,4.54,4.08,20.6116,4.54,127.12,136.2,22.5638,25.6056,104.42,35.866,172.52,308.72,4.08,114.24000000000001,122.4,20.2776,23.0112,93.84,32.232,155.04,277.44,0.319
173,11.0,10.5,121.0,11.0,308.0,330.0,54.669999999999995,62.04,253.0,86.9,418.0,1012.0,10.5,294.0,315.0,52.184999999999995,59.22,241.5,82.95,399.0,966.0,0.169
174,8.2,5.633,67.24,8.2,229.59999999999997,245.99999999999997,40.754,46.24799999999999,188.6,64.78,311.59999999999997,672.4,5.633,157.724,168.99,27.99601,31.77012,129.559,44.5007,214.054,461.906,0.071
175,6.8,4.8,46.239999999999995,6.8,190.4,204.0,33.796,38.352,156.4,53.72,258.4,557.6,4.8,134.4,144.0,23.855999999999998,27.072,110.39999999999999,37.92,182.4,393.59999999999997,0.186
176,14.4,8.4,207.36,14.4,403.2,432.0,71.568,81.216,331.2,113.76,547.2,1425.6000000000001,8.4,235.20000000000002,252.0,41.748,47.376,193.20000000000002,66.36,319.2,831.6,0.223
177,13.7,7.433,187.68999999999997,13.7,383.59999999999997,411.0,68.089,77.26799999999999,315.09999999999997,108.23,520.6,1356.3,7.433,208.124,222.99,36.942009999999996,41.92212,170.959,58.7207,282.454,735.867,0.171
178,13.5,13.5,182.25,13.5,378.0,405.0,67.095,76.14,310.5,106.65000000000002,513.0,1336.5,13.5,378.0,405.0,67.095,76.14,310.5,106.65000000000002,513.0,1336.5,0.271
179,17.22,11.105,296.5284,17.22,482.15999999999997,516.5999999999999,85.58339999999998,97.12079999999999,396.05999999999995,136.038,654.3599999999999,1291.5,11.105,310.94,333.15000000000003,55.19185,62.6322,255.41500000000002,87.7295,421.99,832.875,0.299
180,5.82,4.403,33.872400000000006,5.82,162.96,174.60000000000002,28.9254,32.824799999999996,133.86,45.977999999999994,221.16000000000003,372.48,4.403,123.28399999999999,132.08999999999997,21.882909999999995,24.832919999999998,101.26899999999999,34.78369999999999,167.314,281.792,0.386
181,9.0,5.8,81.0,9.0,252.0,270.0,44.73,50.76,207.0,71.10000000000001,342.0,783.0,5.8,162.4,174.0,28.825999999999997,32.711999999999996,133.4,45.82,220.4,504.59999999999997,0.39
182,9.0,6.4,81.0,9.0,252.0,270.0,44.73,50.76,207.0,71.10000000000001,342.0,549.0,6.4,179.20000000000002,192.0,31.808,36.096,147.20000000000002,50.56,243.20000000000002,390.40000000000003,0.17
183,7.75,6.675,60.0625,7.75,217.0,232.5,38.5175,43.71,178.25,61.22500000000001,294.5,449.5,6.675,186.9,200.25,33.174749999999996,37.647,153.525,52.73250000000001,253.65,387.15,0.271
184,13.4,10.9,179.56,13.4,375.2,402.0,66.598,75.576,308.2,105.86000000000001,509.2,1031.8,10.9,305.2,327.0,54.173,61.476,250.70000000000002,86.11000000000001,414.2,839.3000000000001,0.403
185,24.0,17.788,576.0,24.0,672.0,720.0,119.28,135.35999999999999,552.0,189.60000000000002,912.0,2712.0,17.788,498.064,533.64,88.40635999999999,100.32432,409.124,140.5252,675.944,2010.044,0.429
186,12.0,12.0,144.0,12.0,336.0,360.0,59.64,67.67999999999998,276.0,94.80000000000001,456.0,984.0,12.0,336.0,360.0,59.64,67.67999999999998,276.0,94.80000000000001,456.0,984.0,0.386
187,8.6,7.635,73.96,8.6,240.79999999999998,258.0,42.742,48.504,197.79999999999998,67.93999999999998,326.8,498.79999999999995,7.635,213.78,229.04999999999998,37.945949999999996,43.0614,175.605,60.31649999999999,290.13,442.83,0.286
188,9.0,6.938,81.0,9.0,252.0,270.0,44.73,50.76,207.0,71.10000000000001,342.0,594.0,6.938,194.26399999999998,208.14,34.48186,39.13032,159.57399999999998,54.8102,263.644,457.90799999999996,0.62
189,12.22,9.388,149.32840000000002,12.22,342.16,366.6,60.7334,68.9208,281.06,96.53800000000001,464.36,867.62,9.388,262.864,281.64,46.658359999999995,52.948319999999995,215.924,74.1652,356.74399999999997,666.548,0.109
190,11.1,8.85,123.21,11.1,310.8,333.0,55.166999999999994,62.60399999999999,255.29999999999998,87.69,421.8,932.4,8.85,247.79999999999998,265.5,43.9845,49.913999999999994,203.54999999999998,69.915,336.3,743.4,0.238
191,8.3,6.95,68.89000000000001,8.3,232.40000000000003,249.00000000000003,41.251000000000005,46.812000000000005,190.9,65.57000000000001,315.40000000000003,730.4000000000001,6.95,194.6,208.5,34.5415,39.198,159.85,54.905,264.1,611.6,0.262
192,11.38,8.64,129.5044,11.38,318.64000000000004,341.40000000000003,56.5586,64.1832,261.74,89.90200000000002,432.44000000000005,899.0200000000001,8.64,241.92000000000002,259.20000000000005,42.9408,48.7296,198.72000000000003,68.25600000000001,328.32000000000005,682.5600000000001,0.233
193,21.73,15.34,472.1929,21.73,608.44,651.9,107.9981,122.5572,499.79,171.66700000000003,825.74,1803.5900000000001,15.34,429.52,460.2,76.2398,86.51759999999999,352.82,121.18600000000002,582.92,1273.22,0.188
194,20.83,15.216,433.8888999999999,20.83,583.24,624.9,103.52509999999998,117.48119999999999,479.09,164.55699999999996,791.54,1728.8899999999999,15.216,426.048,456.47999999999996,75.62352,85.81823999999999,349.96799999999996,120.20639999999997,578.208,1262.9279999999999,0.216
195,26.31,23.97,692.2161,26.31,736.68,789.3,130.76069999999999,148.3884,605.13,207.849,999.78,2183.73,23.97,671.16,719.0999999999999,119.13089999999998,135.1908,551.31,189.363,910.8599999999999,1989.51,0.525
196,9.09,6.742,82.6281,9.09,254.51999999999998,272.7,45.177299999999995,51.267599999999995,209.07,71.81099999999999,345.42,590.85,6.742,188.776,202.26,33.50774,38.024879999999996,155.066,53.261799999999994,256.196,438.23,0.452
197,22.83,13.043,521.2089,22.83,639.24,684.9,113.46509999999999,128.76119999999997,552.200625,182.42596874999998,867.54,1986.2099999999998,13.043,365.20399999999995,391.28999999999996,64.82370999999999,73.56251999999999,315.4775625,104.22172187499999,495.63399999999996,1134.741,0.465
198,25.22,14.419,636.0483999999999,25.22,706.16,756.5999999999999,125.34339999999999,142.24079999999998,606.8562499999999,200.7354375,958.3599999999999,2572.44,14.419,403.732,432.57,71.66243,81.32316,346.95718750000003,114.766228125,547.922,1470.738,0.166
199,20.95,12.103,438.9025,20.95,586.6,628.5,104.1215,118.15799999999999,506.728125,167.14171875,796.1,1822.6499999999999,12.103,338.884,363.09,60.151909999999994,68.26092,292.7413125,96.559246875,459.914,1052.961,0.369
